,0.0,0.6,1.2,1.7999999999999998,2.4,3.0,3.5999999999999996,4.2,4.8,5.3999999999999995,6.0,6.6,7.199999999999999,7.8,8.4,9.0,9.6,10.2,10.799999999999999,11.4,12.0,12.6,13.2,13.799999999999999,14.399999999999999,15.0,15.6,16.2,16.8,17.4,18.0,18.599999999999998,19.2,19.8,20.4,21.0,21.599999999999998,22.2,22.8,23.4,24.0,24.599999999999998,25.2,25.8,26.4,27.0,27.599999999999998,28.2,28.799999999999997,29.4,30.0,30.599999999999998,31.2,31.799999999999997,32.4,33.0,33.6,34.199999999999996,34.8,35.4,36.0,36.6,37.199999999999996,37.8,38.4,39.0,39.6,40.199999999999996,40.8,41.4,42.0,42.6,43.199999999999996,43.8,44.4,45.0,45.6,46.199999999999996,46.8,47.4,48.0,48.6,49.199999999999996,49.8,50.4,51.0,51.6,52.199999999999996,52.8,53.4,54.0,54.6,55.199999999999996,55.8,56.4,57.0,57.599999999999994,58.199999999999996,58.8,59.4,60.0
0.0,90.01313018798828,89.98497772216797,89.96917724609375,89.96063232421875,89.95404815673828,89.9436264038086,89.93914794921875,89.93314361572266,89.92407989501953,89.91355895996094,89.89971923828125,89.88459777832031,89.86901092529297,89.85305786132812,89.83736419677734,89.82364654541016,89.8134994506836,89.80716705322266,89.80191040039062,89.79060363769531,89.76075744628906,89.69417572021484,89.56807708740234,89.35684967041016,89.03439331054688,88.57630157470703,87.96197509765625,87.17646026611328,86.2117919921875,85.06829071044922,83.75499725341797,82.28934478759766,80.69564819335938,79.00263977050781,77.24019622802734,75.4362564086914,73.61475372314453,71.79475402832031,69.99064636230469,68.21295166015625,66.46929931640625,64.76538848876953,63.105350494384766,61.49238967895508,59.92885208129883,58.41633605957031,56.9555549621582,55.54658126831055,54.18872833251953,52.880714416503906,51.6208381652832,50.40713119506836,49.237510681152344,48.10995101928711,47.02254104614258,45.973480224609375,44.96116638183594,43.98397445678711,43.04044723510742,42.129180908203125,41.248695373535156,40.39761734008789,39.57462692260742,38.77838134765625,38.00764846801758,37.26128005981445,36.53813171386719,35.83728790283203,35.15778732299805,34.4987907409668,33.859535217285156,33.23931121826172,32.63737487792969,32.05305862426758,31.485687255859375,30.93451690673828,30.39890480041504,29.87812614440918,29.371479034423828,28.878284454345703,28.39790916442871,27.929710388183594,27.473127365112305,27.027610778808594,26.592710494995117,26.16799545288086,25.75312042236328,25.347789764404297,24.951766967773438,24.564922332763672,24.18707275390625,23.818117141723633,23.457929611206055,23.106428146362305,22.76350212097168,22.428882598876953,22.10226058959961,21.783164978027344,21.47095489501953,21.164766311645508,20.86346435546875
6.0,90.012939453125,89.98926544189453,89.9703369140625,89.96337127685547,89.95306396484375,89.94355773925781,89.93974304199219,89.93241882324219,89.9249038696289,89.91409301757812,89.90054321289062,89.88602447509766,89.87065124511719,89.85455322265625,89.83888244628906,89.8252182006836,89.81414794921875,89.80372619628906,89.78804779052734,89.75574493408203,89.689453125,89.56655883789062,89.36128234863281,89.04762268066406,88.6024169921875,88.00758361816406,87.25151062011719,86.32951354980469,85.2439193725586,84.00355529785156,82.62320709228516,81.12254333496094,79.5245590209961,77.85357666015625,76.13334655761719,74.38512420654297,72.62690734863281,70.87317657470703,69.13509368896484,67.42119598388672,65.73807525634766,64.09075164794922,62.483238220214844,60.918643951416016,59.399471282958984,57.92744827270508,56.503597259521484,55.128177642822266,53.800819396972656,52.52054214477539,51.285858154296875,50.095069885253906,48.94632339477539,47.83778381347656,46.7676887512207,45.734458923339844,44.736656188964844,43.7728157043457,42.84164047241211,41.941776275634766,41.07192611694336,40.230743408203125,39.416996002197266,38.62931823730469,37.8665885925293,37.12759780883789,36.411346435546875,35.71684646606445,35.04319763183594,34.3896598815918,33.75545883178711,33.13991928100586,32.54235076904297,31.962125778198242,31.398571014404297,30.851003646850586,30.318784713745117,29.801179885864258,29.297548294067383,28.80716896057129,28.329429626464844,27.863731384277344,27.409502029418945,26.9661808013916,26.533374786376953,26.110626220703125,25.697662353515625,25.294174194335938,24.899959564208984,24.514822006225586,24.1386775970459,23.77138900756836,23.41285514831543,23.062925338745117,22.72148895263672,22.388282775878906,22.063007354736328,21.74514389038086,21.434070587158203,21.12895965576172,20.82866668701172
12.0,90.01066589355469,89.99092102050781,89.9705810546875,89.96403503417969,89.95138549804688,89.94363403320312,89.93926239013672,89.93281555175781,89.92617797851562,89.91498565673828,89.90231323242188,89.88916778564453,89.87528991699219,89.8609848022461,89.84683227539062,89.8319091796875,89.8116683959961,89.77569580078125,89.70594024658203,89.57591247558594,89.35305786132812,89.00395965576172,88.50120544433594,87.82943725585938,86.98728942871094,85.98579406738281,84.84403991699219,83.58454132080078,82.22984313964844,80.80022430419922,79.31324768066406,77.78373718261719,76.22418212890625,74.64514923095703,73.05575561523438,71.46371459960938,69.87565612792969,68.29736328125,66.73374938964844,65.18930053710938,63.667964935302734,62.17319107055664,60.708274841308594,59.27607727050781,57.87907791137695,56.519309997558594,55.1982536315918,53.916778564453125,52.67516326904297,51.47308349609375,50.309722900390625,49.184017181396484,48.094749450683594,47.04056167602539,46.02030563354492,45.03281021118164,44.07697677612305,43.151851654052734,42.25642013549805,41.38965606689453,40.55047607421875,39.73783493041992,38.95061492919922,38.187660217285156,37.447967529296875,36.7304573059082,36.03419876098633,35.35833740234375,34.70207595825195,34.064720153808594,33.445613861083984,32.844181060791016,32.2597770690918,31.691837310791016,31.139781951904297,30.60297966003418,30.08083152770996,29.572704315185547,29.07794952392578,28.59595489501953,28.126113891601562,27.667871475219727,27.22067642211914,26.784042358398438,26.357568740844727,25.940914154052734,25.533742904663086,25.135831832885742,24.746959686279297,24.367000579833984,23.99582290649414,23.63334846496582,23.279380798339844,22.933849334716797,22.596580505371094,22.267292022705078,21.945650100708008,21.631183624267578,21.32328224182129,21.021120071411133,20.723649978637695
18.0,90.00450897216797,89.98773956298828,89.96839904785156,89.9612808227539,89.94857025146484,89.94224548339844,89.9365463256836,89.93301391601562,89.92556762695312,89.91490173339844,89.90454864501953,89.89435577392578,89.88349914550781,89.8708267211914,89.85224151611328,89.81693267822266,89.74314880371094,89.59508514404297,89.32364654541016,88.87560272216797,88.2098159790039,87.31227111816406,86.19976043701172,84.91191101074219,83.4979476928711,82.00554656982422,80.47415924072266,78.93278503417969,77.4002685546875,75.88731384277344,74.39856719970703,72.93482208251953,71.49463653564453,70.07577514648438,68.67579650878906,67.2927474975586,65.92513275146484,64.57225799560547,63.23394012451172,61.910621643066406,60.60334396362305,59.313499450683594,58.04292297363281,56.79353332519531,55.56748580932617,54.36662292480469,53.192710876464844,52.047027587890625,50.930442810058594,49.84332275390625,48.785648345947266,47.757049560546875,46.75701904296875,45.78495788574219,44.84027099609375,43.922393798828125,43.03086853027344,42.16514587402344,41.32469940185547,40.50894546508789,39.71718978881836,38.94867706298828,38.20260238647461,37.47805404663086,36.774261474609375,36.09028625488281,35.425437927246094,34.77888488769531,34.15006637573242,33.53841018676758,32.94328308105469,32.364288330078125,31.800884246826172,31.25261116027832,30.718963623046875,30.19944190979004,29.693531036376953,29.200651168823242,28.720287322998047,28.251855850219727,27.794822692871094,27.348712921142578,26.91300392150879,26.487289428710938,26.071231842041016,25.66448402404785,25.266773223876953,24.87795066833496,24.497766494750977,24.126140594482422,23.7629451751709,23.408077239990234,23.06137466430664,22.722755432128906,22.39200210571289,22.068857192993164,21.752958297729492,21.44386863708496,21.140981674194336,20.843544006347656,20.550556182861328
24.0,89.9950942993164,89.97921752929688,89.96286010742188,89.95523834228516,89.94403839111328,89.93728637695312,89.93245697021484,89.92969512939453,89.92064666748047,89.91206359863281,89.90511322021484,89.89743041992188,89.88467407226562,89.85633850097656,89.787353515625,89.62908172607422,89.30538177490234,88.7271499633789,87.83049011230469,86.61109161376953,85.1236572265625,83.45278930664062,81.68316650390625,79.88323211669922,78.10165405273438,76.36946868896484,74.70409393310547,73.11296844482422,71.59661102294922,70.15105438232422,68.7696533203125,67.44457244873047,66.16780853271484,64.93175506591797,63.72959899902344,62.55546188354492,61.404422760009766,60.272491455078125,59.15654754638672,58.05437469482422,56.96443176269531,55.886234283447266,54.819801330566406,53.76580810546875,52.7253532409668,51.699825286865234,50.69066619873047,49.69920349121094,48.72652816772461,47.77336120605469,46.8401985168457,45.92723846435547,45.03453063964844,44.16206741333008,43.30976486206055,42.4776611328125,41.6657600402832,40.874000549316406,40.102413177490234,39.35075759887695,38.61878967285156,37.9061279296875,37.212242126464844,36.536582946777344,35.878536224365234,35.237483978271484,34.61284255981445,34.004051208496094,33.41059494018555,32.83207702636719,32.268070220947266,31.718191146850586,31.182119369506836,30.659507751464844,30.14995002746582,29.65309715270996,29.168529510498047,28.695816040039062,28.234466552734375,27.78406524658203,27.344104766845703,26.914213180541992,26.49397087097168,26.08297348022461,25.680946350097656,25.287574768066406,24.902687072753906,24.526079177856445,24.15761947631836,23.797183990478516,23.444660186767578,23.100004196166992,22.76302719116211,22.433626174926758,22.1115779876709,21.79663848876953,21.488473892211914,21.186643600463867,20.890613555908203,20.59965705871582,20.312891006469727
30.0,89.9848861694336,89.96598052978516,89.95397186279297,89.94670867919922,89.93670654296875,89.92766571044922,89.926025390625,89.9188232421875,89.90973663330078,89.9041748046875,89.8978500366211,89.88013458251953,89.8244857788086,89.66803741455078,89.29363250732422,88.55169677734375,87.34732818603516,85.71134948730469,83.77132415771484,81.67434692382812,79.53752136230469,77.43753814697266,75.4186019897461,73.50341796875,71.70124816894531,70.01339721679688,68.43611907958984,66.9625244140625,65.58358001708984,64.2891845703125,63.06885528564453,61.912479400634766,60.81053924560547,59.75450897216797,58.7368278503418,57.75093078613281,56.79111862182617,55.852508544921875,54.93088912963867,54.02280807495117,53.1254768371582,52.23706817626953,51.356292724609375,50.48265075683594,49.6163215637207,48.75785446166992,47.90821075439453,47.06832504272461,46.23918151855469,45.42158889770508,44.61613464355469,43.82331466674805,43.04344940185547,42.276832580566406,41.523799896240234,40.784725189208984,40.05992126464844,39.349796295166016,38.65461349487305,37.97459030151367,37.3098030090332,36.66018295288086,36.025508880615234,35.40552520751953,34.7998161315918,34.20803451538086,33.62966537475586,33.06446075439453,32.51200866699219,31.97200584411621,31.444238662719727,30.92844009399414,30.424396514892578,29.931961059570312,29.45081901550293,28.98077392578125,28.521512985229492,28.072742462158203,27.634113311767578,27.205265045166016,26.785829544067383,26.37544822692871,25.973854064941406,25.58068084716797,25.195663452148438,24.8185977935791,24.44930076599121,24.087617874145508,23.73342514038086,23.386655807495117,23.047199249267578,22.714962005615234,22.389835357666016,22.07168960571289,21.760345458984375,21.455522537231445,21.156944274902344,20.86421012878418,20.576799392700195,20.294109344482422,20.015308380126953
36.0,89.97684478759766,89.94908142089844,89.9425048828125,89.93604278564453,89.92451477050781,89.91585540771484,89.9110336303711,89.89930725097656,89.89299774169922,89.88579559326172,89.85165405273438,89.71656799316406,89.30682373046875,88.3694076538086,86.7691650390625,84.62026977539062,82.16676330566406,79.62632751464844,77.13719940185547,74.76997375488281,72.5530776977539,70.49252319335938,68.58434295654297,66.82027435302734,65.19070434570312,63.68538284301758,62.293670654296875,61.0046272277832,59.80712890625,58.69017028808594,57.643192291259766,56.6565055847168,55.72127914428711,54.829872131347656,53.97538375854492,53.15192413330078,52.35423278808594,51.57757568359375,50.81779861450195,50.07121658325195,49.3346061706543,48.60545349121094,47.8818473815918,47.16254806518555,46.44700241088867,45.735130310058594,45.027252197265625,44.323944091796875,43.6258659362793,42.93369674682617,42.247955322265625,41.56914520263672,40.897674560546875,40.2340087890625,39.578582763671875,38.93191909790039,38.29457473754883,37.667110443115234,37.050048828125,36.443790435791016,35.848670959472656,35.264835357666016,34.692317962646484,34.13105773925781,33.58088684082031,33.04153060913086,32.512821197509766,31.994464874267578,31.486309051513672,30.98811912536621,30.49982261657715,30.021278381347656,29.55243492126465,29.093196868896484,28.643468856811523,28.20311737060547,27.77199363708496,27.34988784790039,26.936628341674805,26.53191566467285,26.135496139526367,25.747159957885742,25.366546630859375,24.993494033813477,24.627761840820312,24.269189834594727,23.917585372924805,23.5728702545166,23.234968185424805,22.903728485107422,22.579147338867188,22.26114845275879,21.949604034423828,21.64439582824707,21.345367431640625,21.052289962768555,20.76490020751953,20.482831954956055,20.205659866333008,19.93285369873047,19.663684844970703
42.0,89.97329711914062,89.93006134033203,89.92948913574219,89.92243957519531,89.9063720703125,89.8997802734375,89.88493347167969,89.87617492675781,89.86412048339844,89.77751922607422,89.389892578125,88.26644897460938,86.1866683959961,83.42823028564453,80.40745544433594,77.41162872314453,74.58360290527344,71.9754409790039,69.59254455566406,67.42057037353516,65.43904876708984,63.627662658691406,61.96854019165039,60.44660186767578,59.04856872558594,57.76255798339844,56.577369689941406,55.482147216796875,54.466522216796875,53.52067947387695,52.635498046875,51.80280685424805,51.01539993286133,50.26694107055664,49.55192184448242,48.865352630615234,48.20277404785156,47.560035705566406,46.933353424072266,46.31913757324219,45.71428680419922,45.11609649658203,44.52234649658203,43.93145751953125,43.34235763549805,42.75456619262695,42.167972564697266,41.58268737792969,40.99913024902344,40.41767501831055,39.83877944946289,39.26279067993164,38.690147399902344,38.121315002441406,37.55672836303711,36.9969596862793,36.442588806152344,35.89430236816406,35.35264587402344,34.818180084228516,34.29133605957031,33.77242660522461,33.26163101196289,32.75900650024414,32.26459503173828,31.778236389160156,31.29984474182129,30.829313278198242,30.366533279418945,29.91146469116211,29.464038848876953,29.0242862701416,28.592214584350586,28.167850494384766,27.751169204711914,27.342235565185547,26.940950393676758,26.54724884033203,26.16102409362793,25.782133102416992,25.410381317138672,25.04561996459961,24.6876277923584,24.33624839782715,23.99130630493164,23.652658462524414,23.320213317871094,22.99386215209961,22.67354965209961,22.359235763549805,22.05083465576172,21.748300552368164,21.451562881469727,21.160524368286133,20.875036239624023,20.594913482666016,20.319950103759766,20.0498104095459,19.784168243408203,19.52254867553711,19.264366149902344
48.0,89.97474670410156,89.91065979003906,89.91519165039062,89.90335083007812,89.88748931884766,89.87120819091797,89.85891723632812,89.82857513427734,89.56607055664062,88.4034423828125,85.81044006347656,82.32731628417969,78.66327667236328,75.18087005615234,72.00686645507812,69.1611099243164,66.62103271484375,64.35041046142578,62.311790466308594,60.4716682434082,58.80223846435547,57.28131103515625,55.89114761352539,54.61742401123047,53.44813919067383,52.3723258972168,51.38020324707031,50.462432861328125,49.6103515625,48.816001892089844,48.07227325439453,47.372745513916016,46.71202087402344,46.0850944519043,45.487648010253906,44.91569900512695,44.365516662597656,43.83350372314453,43.31629943847656,42.810726165771484,42.31382751464844,41.822994232177734,41.33600997924805,40.85114288330078,40.36714553833008,39.8831672668457,39.398773193359375,38.91383743286133,38.42842102050781,37.942726135253906,37.45698928833008,36.971466064453125,36.48653030395508,36.002540588378906,35.51993179321289,35.03921890258789,34.561012268066406,34.08586883544922,33.614437103271484,33.14731979370117,32.684898376464844,32.227622985839844,31.7757625579834,31.329483032226562,30.88886070251465,30.453908920288086,30.02462387084961,29.600997924804688,29.182964324951172,28.770586013793945,28.363874435424805,27.96295166015625,27.567874908447266,27.17874526977539,26.795700073242188,26.41876983642578,26.04802894592285,25.68349838256836,25.325111389160156,24.972856521606445,24.626625061035156,24.286319732666016,23.951807022094727,23.622955322265625,23.299665451049805,22.98183250427246,22.669376373291016,22.362253189086914,22.060400009155273,21.76377296447754,21.47236442565918,21.186126708984375,20.905006408691406,20.6289119720459,20.35778045654297,20.0914306640625,19.829708099365234,19.57238006591797,19.319162368774414,19.069644927978516,18.82338523864746
